dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats
lfw,arcface-7972a704552df378345f,pca,pca_384,left_right_asymmetry,top1_score_drift,9122,1674,-0.006708992640620487,0.95,-0.02563780582999097,0.014222221872149155,500
lfw,arcface-7972a704552df378345f,pca,pca_384,left_right_asymmetry,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,left_right_asymmetry,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_x,angular_error_rad,9122,1674,0.0226642540336189,0.95,-0.0154367414745558,0.07501105154208836,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_x,reconstruction_mse,9122,1674,0.022697444201361962,0.95,-0.01405985200433595,0.06352561125008027,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_x,top1_score_drift,9122,1674,-0.0017210099123845714,0.95,-0.022095761573679224,0.017436069817961777,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_x,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_x,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_y,angular_error_rad,9122,1674,0.07266361573703478,0.95,0.015139244180041726,0.14512207958021342,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_y,reconstruction_mse,9122,1674,0.0726088202322489,0.95,0.007625446203423657,0.1416502629128266,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_y,top1_score_drift,9122,1674,-0.0034815427741007768,0.95,-0.021374809666780147,0.01668806637869579,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_y,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_center_y,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_spread,angular_error_rad,9122,1674,0.009205147441014368,0.95,-0.08107778353578043,0.10931176699115117,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_spread,reconstruction_mse,9122,1674,0.00928703050211974,0.95,-0.08755708719072308,0.11810229578582151,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_spread,top1_score_drift,9122,1674,-0.0010122531599111473,0.95,-0.021302161225249607,0.01610519210927257,500
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_spread,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_384,saliency_spread,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_left,angular_error_rad,9122,1674,-0.015309458581112741,0.95,-0.0829065583779601,0.049323565152048894,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_left,reconstruction_mse,9122,1674,-0.015312321253594403,0.95,-0.08878804484347508,0.05027022588327542,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_left,top1_score_drift,9122,1674,0.0024765222412697348,0.95,-0.018312184710963096,0.024101168685831096,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_left,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_left,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_right,angular_error_rad,9122,1674,-0.06776650373136808,0.95,-0.11875730273016229,-0.005924610293269744,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_right,reconstruction_mse,9122,1674,-0.06776645276152732,0.95,-0.12192099904652383,-0.00486524344290231,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_right,top1_score_drift,9122,1674,-0.003082387996128667,0.95,-0.022740840905642226,0.01717959652231772,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_right,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_top_right,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_left,angular_error_rad,9122,1674,0.05341792824510699,0.95,-0.0029223003065819166,0.09692686626168384,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_left,reconstruction_mse,9122,1674,0.05342020708652737,0.95,0.0017089717477703457,0.09941164410244556,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_left,top1_score_drift,9122,1674,0.004605421637864728,0.95,-0.016438032416972805,0.023614114130585576,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_left,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_left,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_right,angular_error_rad,9122,1674,0.07741755062323877,0.95,0.022024145490534882,0.1415771812410564,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_right,reconstruction_mse,9122,1674,0.07742203743889492,0.95,0.027460905599866064,0.13646204214493884,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_right,top1_score_drift,9122,1674,0.0010195907313146333,0.95,-0.02130620915050051,0.022011067899904216,500
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_right,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,quadrant_bottom_right,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_eye_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_eye_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_eye_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_eye_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_eye_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,nose_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,nose_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,nose_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,nose_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,nose_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,mouth_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,right_cheek_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,jaw_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,angular_error_rad,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,reconstruction_mse,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,top1_score_drift,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,agreement_with_origin,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,outside_face_attention,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,angular_error_rad,9122,1674,0.05413990725747429,0.95,-0.06382081053151725,0.1729533680909856,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,reconstruction_mse,9122,1674,0.05413916720313159,0.95,-0.05509115159927666,0.1674948645421818,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,top1_score_drift,9122,1674,-0.004380686909205142,0.95,-0.024276735387525415,0.015153479300613015,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_entropy,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,angular_error_rad,9122,1674,-0.05312119834489969,0.95,-0.10931690184421926,0.0009362712648455099,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,reconstruction_mse,9122,1674,-0.05312634079160838,0.95,-0.10511212182209582,-0.005360902708803419,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,top1_score_drift,9122,1674,-0.0032798003945769872,0.95,-0.023383772807457813,0.01862108799781322,500
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,maximum_region_concentration,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,angular_error_rad,9122,1674,-0.05597930485271122,0.95,-0.14275916918394704,0.0377417165661562,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,reconstruction_mse,9122,1674,-0.05598163597174769,0.95,-0.14591815679682266,0.033925103518981675,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,top1_score_drift,9122,1674,0.0033407609656249055,0.95,-0.017245395088573222,0.025834336719799737,500
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,left_right_asymmetry,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,angular_error_rad,9122,1674,0.02949453981423898,0.95,-0.012271804129506281,0.076498653889355,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,reconstruction_mse,9122,1674,0.02949728710479436,0.95,-0.009407316846963326,0.07504826993775152,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,top1_score_drift,9122,1674,-0.0033069384611814096,0.95,-0.02710489955417199,0.017657875117400017,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_x,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,angular_error_rad,9122,1674,0.06968044271163361,0.95,-0.0021506128966623326,0.15075988738358262,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,reconstruction_mse,9122,1674,0.06968297109952148,0.95,-0.007220196791648273,0.15496629144475993,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,top1_score_drift,9122,1674,0.005876114676568013,0.95,-0.013360620919744574,0.024511365591176636,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_center_y,threshold_crossing,0,0,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,angular_error_rad,9122,1674,0.01498923275662956,0.95,-0.08902386887347916,0.13211502566971783,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,reconstruction_mse,9122,1674,0.014990552393601706,0.95,-0.08491532200521111,0.13685377054516026,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,top1_score_drift,9122,1674,-0.010785228757687969,0.95,-0.028996731069311478,0.009154599166513608,500
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,agreement_with_origin,9122,1674,,0.95,,,0
lfw,arcface-7972a704552df378345f,pca,pca_64,saliency_spread,threshold_crossing,0,0,,0.95,,,0
